flight_date,flight_status,dep_iata,dep_icao,dep_airport,dep_scheduled,dep_estimated,dep_actual,dep_delay,arr_iata,arr_icao,arr_airport,arr_scheduled,arr_estimated,arr_actual,arr_delay,airline_name,flight_number,flight_iata,flight_icao,collected_at
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:45:00+00:00,2025-11-05T07:45:00+00:00,,,AMM,OJAI,Queen Alia International,2025-11-05T09:10:00+00:00,,,,Royal Jordanian,3716,RJ3716,RJA3716,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:45:00+00:00,2025-11-05T07:45:00+00:00,,,AMM,OJAI,Queen Alia International,2025-11-05T09:10:00+00:00,,,,Turkish Airlines,816,TK816,THY816,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:45:00+00:00,2025-11-05T07:45:00+00:00,,,ECN,LCEN,Ercan,2025-11-05T08:20:00+00:00,,,,Turkish Airlines,960,TK960,THY960,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:45:00+00:00,2025-11-05T07:45:00+00:00,,,ADF,LTCP,Adiyaman,2025-11-05T09:30:00+00:00,,,,Turkish Airlines,2214,TK2214,THY2214,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:45:00+00:00,2025-11-05T07:45:00+00:00,,,DLM,LTBS,Dalaman,2025-11-05T09:05:00+00:00,,,,Air Serbia,8136,JU8136,ASL8136,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:45:00+00:00,2025-11-05T07:45:00+00:00,,,DLM,LTBS,Dalaman,2025-11-05T09:05:00+00:00,,,,Turkish Airlines,2552,TK2552,THY2552,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:45:00+00:00,2025-11-05T07:45:00+00:00,,,ECN,LCEN,Ercan,2025-11-05T08:25:00+00:00,,,,Pegasus,1982,PC1982,PGT1982,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:50:00+00:00,2025-11-05T07:50:00+00:00,,,WAW,EPWA,Frederic Chopin,2025-11-05T08:25:00+00:00,,,,Turkish Airlines,8160,TK8160,THY8160,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:50:00+00:00,2025-11-05T07:50:00+00:00,,,WAW,EPWA,Frederic Chopin,2025-11-05T08:25:00+00:00,,,,LOT - Polish Airlines,138,LO138,LOT138,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CAI,HECA,Cairo International Airport,2025-11-05T09:20:00+00:00,,,,EgyptAir,9292,MS9292,MSR9292,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CAI,HECA,Cairo International Airport,2025-11-05T09:20:00+00:00,,,,Turkish Airlines,690,TK690,THY690,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,DXB,OMDB,Dubai,2025-11-05T13:30:00+00:00,,,,Turkish Airlines,764,TK764,THY764,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,BEY,OLBA,Beirut Rafic Hariri Airport,2025-11-05T08:45:00+00:00,,,,Middle East Airlines,4830,ME4830,MEA4830,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,BEY,OLBA,Beirut Rafic Hariri Airport,2025-11-05T08:45:00+00:00,,,,Turkish Airlines,830,TK830,THY830,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,SVQ,LEZL,San Pablo,2025-11-05T10:50:00+00:00,,,,Turkish Airlines,1297,TK1297,THY1297,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,TLL,EETN,Ulemiste,2025-11-05T10:30:00+00:00,,,,Singapore Airlines,6281,SQ6281,SIA6281,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,TLL,EETN,Ulemiste,2025-11-05T10:30:00+00:00,,,,Turkish Airlines,1421,TK1421,THY1421,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,OPO,LPPR,Francisco Sá Carneiro,2025-11-05T09:55:00+00:00,,,,IndiGo,4257,6E4257,IGO4257,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,OPO,LPPR,Francisco Sá Carneiro,2025-11-05T09:55:00+00:00,,,,Thai Airways International,9092,TG9092,THA9092,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,OPO,LPPR,Francisco Sá Carneiro,2025-11-05T09:55:00+00:00,,,,TAP Air Portugal,6457,TP6457,TAP6457,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,OPO,LPPR,Francisco Sá Carneiro,2025-11-05T09:55:00+00:00,,,,Turkish Airlines,1449,TK1449,THY1449,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,NAP,LIRN,Capodichino,2025-11-05T08:15:00+00:00,,,,Turkish Airlines,1453,TK1453,THY1453,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,Sichuan Airlines,7211,3U7211,CSC7211,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,Air Canada,6689,AC6689,ACA6689,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,JetBlue Airways,6913,B66913,JBU6913,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,Air Seychelles,6402,HM6402,SEY6402,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,LATAM Airlines,5721,LA5721,LAN5721,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,United Airlines,6925,UA6925,UAL6925,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,RwandAir,1261,WB1261,RWD1261,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,CDG,LFPG,Charles De Gaulle,2025-11-05T09:35:00+00:00,,,,Turkish Airlines,1821,TK1821,THY1821,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,MAD,LEMD,Barajas,2025-11-05T10:25:00+00:00,,,,IndiGo,4347,6E4347,IGO4347,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,MAD,LEMD,Barajas,2025-11-05T10:25:00+00:00,,,,SA AVIANCA,6611,AV6611,AVA6611,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,MAD,LEMD,Barajas,2025-11-05T10:25:00+00:00,,,,Uzbekistan Airways,7287,HY7287,UZB7287,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,MAD,LEMD,Barajas,2025-11-05T10:25:00+00:00,,,,Thai Airways International,9046,TG9046,THA9046,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T07:55:00+00:00,2025-11-05T07:55:00+00:00,,,MAD,LEMD,Barajas,2025-11-05T10:25:00+00:00,,,,Turkish Airlines,1857,TK1857,THY1857,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,10.0,BOG,SKBO,El Nuevo Dorado International,2025-11-05T13:40:00+00:00,,,,Copa Airlines,8100,CM8100,CMP8100,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,10.0,BOG,SKBO,El Nuevo Dorado International,2025-11-05T13:40:00+00:00,,,,Turkish Airlines,800,TK800,THY800,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,KRK,EPKK,John Paul II Balice International,2025-11-05T08:20:00+00:00,,,,LOT - Polish Airlines,4516,LO4516,LOT4516,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,KRK,EPKK,John Paul II Balice International,2025-11-05T08:20:00+00:00,,,,Turkish Airlines,1271,TK1271,THY1271,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,DUS,EDDL,Düsseldorf International Airport,2025-11-05T09:20:00+00:00,,,,Malaysia Airlines,4315,MH4315,MAS4315,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,DUS,EDDL,Düsseldorf International Airport,2025-11-05T09:20:00+00:00,,,,Thai Airways International,9060,TG9060,THA9060,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,DUS,EDDL,Düsseldorf International Airport,2025-11-05T09:20:00+00:00,,,,Turkish Airlines,1523,TK1523,THY1523,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,PRG,LKPR,Prague Vaclav Havel Airport,2025-11-05T08:40:00+00:00,,,,IndiGo,4149,6E4149,IGO4149,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,PRG,LKPR,Prague Vaclav Havel Airport,2025-11-05T08:40:00+00:00,,,,Uzbekistan Airways,7285,HY7285,UZB7285,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,PRG,LKPR,Prague Vaclav Havel Airport,2025-11-05T08:40:00+00:00,,,,Thai Airways International,9130,TG9130,THA9130,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,PRG,LKPR,Prague Vaclav Havel Airport,2025-11-05T08:40:00+00:00,,,,Gulf Air,6067,GF6067,GFA6067,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,PRG,LKPR,Prague Vaclav Havel Airport,2025-11-05T08:40:00+00:00,,,,Turkish Airlines,1767,TK1767,THY1767,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,DUB,EIDW,Dublin International,2025-11-05T09:40:00+00:00,,,,IndiGo,4203,6E4203,IGO4203,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,DUB,EIDW,Dublin International,2025-11-05T09:40:00+00:00,,,,Turkish Airlines,1975,TK1975,THY1975,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-05T09:10:00+00:00,,,,Thai Airways International,9300,TG9300,THA9300,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,ESB,LTAC,Esenboga International,2025-11-05T09:10:00+00:00,,,,Turkish Airlines,2126,TK2126,THY2126,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,ALA,UAAA,Almaty,2025-11-05T16:25:00+00:00,,,,Turkish Airlines,6484,TK6484,THY6484,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,VCE,LIPZ,Marco Polo,2025-11-05T08:35:00+00:00,,,,IndiGo,4221,6E4221,IGO4221,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,VCE,LIPZ,Marco Polo,2025-11-05T08:35:00+00:00,,,,Malaysia Airlines,4343,MH4343,MAS4343,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,VCE,LIPZ,Marco Polo,2025-11-05T08:35:00+00:00,,,,Thai Airways International,9104,TG9104,THA9104,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,VCE,LIPZ,Marco Polo,2025-11-05T08:35:00+00:00,,,,Gulf Air,6059,GF6059,GFA6059,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,VCE,LIPZ,Marco Polo,2025-11-05T08:35:00+00:00,,,,Turkish Airlines,1867,TK1867,THY1867,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:00:00+00:00,2025-11-05T08:00:00+00:00,,,ADB,LTBJ,Adnan Menderes Airport,2025-11-05T09:10:00+00:00,,,,Royal Air Maroc,9429,AT9429,RAM9429,2025-11-04 23:20:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T03:55:00+00:00,2025-11-05T03:55:00+00:00,,,FRA,EDDF,Frankfurt International Airport,2025-11-05T05:15:00+00:00,,,,Lufthansa,8461,LH8461,DLH8461,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ALG,DAAG,Houari Boumediene,2025-11-05T10:35:00+00:00,,,,Turkish Airlines,651,TK651,THY651,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Gulf Air,6069,GF6069,GFA6069,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Malaysia Airlines,4323,MH4323,MAS4323,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Thai Airways International,9074,TG9074,THA9074,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,BER,EDDB,Berlin Brandenburg Airport,2025-11-05T09:35:00+00:00,,,,Turkish Airlines,1721,TK1721,THY1721,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Gulf Air,6063,GF6063,GFA6063,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Miat - Mongolian Airlines,1013,OM1013,MGL1013,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Pakistan International Airlines,5907,PK5907,PIA5907,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,ZRH,LSZH,Zurich,2025-11-05T09:45:00+00:00,,,,Turkish Airlines,1907,TK1907,THY1907,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,IndiGo,4141,6E4141,IGO4141,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Air Canada,6681,AC6681,ACA6681,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Pakistan International Airlines,5917,PK5917,PIA5917,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Thai Airways International,9016,TG9016,THA9016,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,RwandAir,1259,WB1259,RWD1259,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:40:00+00:00,2025-11-05T08:40:00+00:00,,,GVA,LSGG,Geneve-cointrin,2025-11-05T09:55:00+00:00,,,,Turkish Airlines,1917,TK1917,THY1917,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,HAM,EDDH,Hamburg Airport,2025-11-05T10:00:00+00:00,,,,Malaysia Airlines,4319,MH4319,MAS4319,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,HAM,EDDH,Hamburg Airport,2025-11-05T10:00:00+00:00,,,,Thai Airways International,9066,TG9066,THA9066,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,HAM,EDDH,Hamburg Airport,2025-11-05T10:00:00+00:00,,,,Turkish Airlines,1661,TK1661,THY1661,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:45:00+00:00,2025-11-05T08:45:00+00:00,,,SVO,UUEE,Sheremetyevo International,2025-11-05T13:10:00+00:00,,,,Aeroflot,2135,SU2135,AFL2135,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,VLC,LEVC,Valencia,2025-11-05T10:55:00+00:00,,,,IndiGo,4359,6E4359,IGO4359,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,VLC,LEVC,Valencia,2025-11-05T10:55:00+00:00,,,,Thai Airways International,9102,TG9102,THA9102,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,VLC,LEVC,Valencia,2025-11-05T10:55:00+00:00,,,,Turkish Airlines,1301,TK1301,THY1301,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,IndiGo,4161,6E4161,IGO4161,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,Finnair,3302,AY3302,FIN3302,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,Thai Airways International,7572,TG7572,THA7572,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,HEL,EFHK,Helsinki-vantaa,2025-11-05T11:35:00+00:00,,,,Turkish Airlines,1761,TK1761,THY1761,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TLS,LFBO,Blagnac,2025-11-05T10:35:00+00:00,,,,IndiGo,4185,6E4185,IGO4185,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TLS,LFBO,Blagnac,2025-11-05T10:35:00+00:00,,,,Thai Airways International,9096,TG9096,THA9096,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,TLS,LFBO,Blagnac,2025-11-05T10:35:00+00:00,,,,Turkish Airlines,1803,TK1803,THY1803,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Icelandair,7002,FI7002,ICE7002,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Gulf Air,6051,GF6051,GFA6051,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Miat - Mongolian Airlines,1151,OM1151,MGL1151,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Thai Airways International,9006,TG9006,THA9006,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,AMS,EHAM,Schiphol,2025-11-05T10:40:00+00:00,,,,Turkish Airlines,1951,TK1951,THY1951,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,BHX,EGBB,Birmingham Airport,2025-11-05T10:05:00+00:00,,,,IndiGo,4045,6E4045,IGO4045,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,BHX,EGBB,Birmingham Airport,2025-11-05T10:05:00+00:00,,,,Pakistan International Airlines,5967,PK5967,PIA5967,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,BHX,EGBB,Birmingham Airport,2025-11-05T10:05:00+00:00,,,,Thai Airways International,9072,TG9072,THA9072,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,BHX,EGBB,Birmingham Airport,2025-11-05T10:05:00+00:00,,,,Turkish Airlines,1967,TK1967,THY1967,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,Sichuan Airlines,7203,3U7203,CSC7203,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,IndiGo,4063,6E4063,IGO4063,2025-11-05 00:47:57
2025-11-05,scheduled,IST,LTFM,Istanbul Airport,2025-11-05T08:50:00+00:00,2025-11-05T08:50:00+00:00,,,LHR,EGLL,Heathrow,2025-11-05T09:55:00+00:00,,,,Air Canada,6697,AC6697,ACA6697,2025-11-05 00:47:57
