hour,dep_scheduled,dep_actual,delay_min,airline_name,flight_number,temp,humidity,pressure,wind_speed,weather,avg_speed,total_vehicles
2025-10-29 22:00:00+03:00,2025-10-29 19:45:00+00:00,,0.0,Turkish Airlines,64.0,,,,,,,
2025-10-29 22:00:00+03:00,2025-10-29 19:45:00+00:00,,0.0,Turkish Airlines,568.0,,,,,,,
2025-10-29 22:00:00+03:00,2025-10-29 19:45:00+00:00,,0.0,Turkish Airlines,760.0,,,,,,,
2025-10-29 22:00:00+03:00,2025-10-29 19:45:00+00:00,,0.0,Turkish Airlines,868.0,,,,,,,
2025-10-29 22:00:00+03:00,2025-10-29 19:50:00+00:00,,0.0,Turkish Airlines,962.0,,,,,,,
2025-10-29 22:00:00+03:00,2025-10-29 19:50:00+00:00,,0.0,Turkish Airlines,2838.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:00:00+00:00,,0.0,Turkish Airlines,576.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:00:00+00:00,,0.0,Turkish Airlines,1983.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:00:00+00:00,,0.0,IndiGo,18.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:05:00+00:00,,0.0,Emirates,122.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:10:00+00:00,,0.0,Qatar Airways,246.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:10:00+00:00,,0.0,Turkish Airlines,1067.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:10:00+00:00,,0.0,Turkish Airlines,2430.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:15:00+00:00,,0.0,Turkish Airlines,271.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:15:00+00:00,,0.0,Ural Airlines,774.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:20:00+00:00,,0.0,Turkish Airlines,1845.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:30:00+00:00,,0.0,Turkish Airlines,215.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:30:00+00:00,,0.0,Turkish Airlines,607.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:30:00+00:00,,0.0,Fly OYA,501.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:35:00+00:00,,0.0,Turkish Airlines,720.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:35:00+00:00,,0.0,Turkish Airlines,780.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:35:00+00:00,,0.0,Turkish Airlines,1727.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:35:00+00:00,,0.0,Sepehran Airlines,7341.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:35:00+00:00,,0.0,AZAL Azerbaijan Airlines,176.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:40:00+00:00,,0.0,Turkish Airlines,1829.0,,,,,,,
2025-10-29 23:00:00+03:00,2025-10-29 20:40:00+00:00,,0.0,Turkish Airlines,1941.0,,,,,,,
2025-10-29 11:00:00+03:00,2025-10-29 08:10:00+00:00,,0.0,Turkish Airlines,1095.0,,,,,,,
2025-10-29 10:00:00+03:00,2025-10-29 07:00:00+00:00,2025-10-29 07:14:00+00:00,14.0,Turkish Airlines,2848.0,,,,,,,
2025-10-29 10:00:00+03:00,2025-10-29 07:00:00+00:00,,16.0,ULS Airlines Cargo,6551.0,,,,,,,
2025-10-29 19:00:00+03:00,2025-10-29 16:25:00+00:00,,0.0,Aeroflot,6964.0,15.56,55.0,1023.0,3.13,Clear,,
2025-10-29 12:00:00+03:00,2025-10-29 09:00:00+00:00,2025-10-29 09:19:00+00:00,19.0,IndiGo,4013.0,,,,,,,
2025-10-29 12:00:00+03:00,2025-10-29 09:00:00+00:00,2025-10-29 09:19:00+00:00,19.0,Thai Airways International,7555.0,,,,,,,
2025-10-29 12:00:00+03:00,2025-10-29 09:00:00+00:00,,16.0,BBN Airlines,6655.0,,,,,,,
2025-10-29 13:00:00+03:00,2025-10-29 10:55:00+00:00,2025-10-29 10:56:00+00:00,1.0,Turkish Airlines,2732.0,,,,,,,
2025-10-29 16:00:00+03:00,2025-10-29 13:00:00+00:00,2025-10-29 13:19:00+00:00,19.0,Middle East Airlines,4824.0,,,,,,,
2025-10-29 18:00:00+03:00,2025-10-29 15:00:00+00:00,2025-10-29 15:10:00+00:00,10.0,Turkish Airlines,2860.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:00:00+00:00,2025-10-29 15:10:00+00:00,10.0,Turkish Airlines,2860.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:00:00+00:00,,65.0,empty,,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:00:00+00:00,,65.0,empty,,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:00:00+00:00,,20.0,Aeroflot,7095.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:00:00+00:00,,20.0,Aeroflot,7095.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:38:00+00:00,28.0,Turkish Airlines,126.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:38:00+00:00,28.0,Turkish Airlines,126.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Sichuan Airlines,7201.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Sichuan Airlines,7201.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,IndiGo,4075.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,IndiGo,4075.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Air Canada,6707.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Air Canada,6707.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,SA AVIANCA,6621.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,SA AVIANCA,6621.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,LATAM Airlines,5669.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,LATAM Airlines,5669.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Pakistan International Airlines,5971.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Pakistan International Airlines,5971.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,RwandAir,1269.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,RwandAir,1269.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Turkish Airlines,1971.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,2025-10-29 15:36:00+00:00,26.0,Turkish Airlines,1971.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,,5.0,Turkish Airlines,,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:10:00+00:00,,5.0,Turkish Airlines,,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:15:00+00:00,2025-10-29 15:34:00+00:00,19.0,Turkish Airlines,2264.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:15:00+00:00,2025-10-29 15:34:00+00:00,19.0,Turkish Airlines,2264.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:15:00+00:00,2025-10-29 15:42:00+00:00,27.0,easyJet,2152.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:15:00+00:00,2025-10-29 15:42:00+00:00,27.0,easyJet,2152.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Air Canada,6679.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Air Canada,6679.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Air Serbia,8276.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Air Serbia,8276.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,RwandAir,1373.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,RwandAir,1373.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Turkish Airlines,17.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Turkish Airlines,17.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,IndiGo,4001.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,IndiGo,4001.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,Pakistan International Airlines,5031.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,Pakistan International Airlines,5031.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,Thai Airways International,9150.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,Thai Airways International,9150.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,Turkish Airlines,31.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:46:00+00:00,26.0,Turkish Airlines,31.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Turkish Airlines,203.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:40:00+00:00,20.0,Turkish Airlines,203.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,IndiGo,4265.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,IndiGo,4265.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,Pakistan International Airlines,5795.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,Pakistan International Airlines,5795.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,RwandAir,1357.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,RwandAir,1357.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,Turkish Airlines,1795.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:20:00+00:00,2025-10-29 15:55:00+00:00,35.0,Turkish Airlines,1795.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 15:47:00+00:00,22.0,Garuda Indonesia,9674.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 15:47:00+00:00,22.0,Garuda Indonesia,9674.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 15:47:00+00:00,22.0,Aeroflot,4110.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 15:47:00+00:00,22.0,Aeroflot,4110.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 15:47:00+00:00,22.0,Saudia,256.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 15:47:00+00:00,22.0,Saudia,256.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,Air Serbia,8278.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,Air Serbia,8278.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,Thai Airways International,9152.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,Thai Airways International,9152.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,RwandAir,1369.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,RwandAir,1369.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,Turkish Airlines,35.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,2025-10-29 16:00:00+00:00,35.0,Turkish Airlines,35.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,15.0,EgyptAir,9360.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,15.0,EgyptAir,9360.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,15.0,ANA,6638.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,15.0,ANA,6638.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,15.0,Turkish Airlines,50.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,15.0,Turkish Airlines,50.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,54.0,Turkish Airlines,625.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:25:00+00:00,,54.0,Turkish Airlines,625.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 15:56:00+00:00,26.0,Turkish Airlines,8878.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 15:56:00+00:00,26.0,Turkish Airlines,8878.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 15:56:00+00:00,26.0,China Southern Airlines,1537.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 15:56:00+00:00,26.0,China Southern Airlines,1537.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 15:56:00+00:00,26.0,Sichuan Airlines,3828.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 15:56:00+00:00,26.0,Sichuan Airlines,3828.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 16:06:00+00:00,36.0,Thai Airways International,7548.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,2025-10-29 16:06:00+00:00,36.0,Thai Airways International,7548.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,,25.0,Sichuan Airlines,,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:30:00+00:00,,25.0,Sichuan Airlines,,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,IndiGo,4033.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,IndiGo,4033.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Uzbekistan Airways,7277.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Uzbekistan Airways,7277.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Miat - Mongolian Airlines,1135.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Miat - Mongolian Airlines,1135.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Pakistan International Airlines,5005.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Pakistan International Airlines,5005.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Turkish Airlines,5.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:02:00+00:00,27.0,Turkish Airlines,5.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,IndiGo,4029.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,IndiGo,4029.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,Pakistan International Airlines,5077.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,Pakistan International Airlines,5077.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,Thai Airways International,9148.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,Thai Airways International,9148.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,Turkish Airlines,77.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:14:00+00:00,39.0,Turkish Airlines,77.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,IndiGo,4005.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,IndiGo,4005.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,JetBlue Airways,6901.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,JetBlue Airways,6901.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,Pakistan International Airlines,5081.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,Pakistan International Airlines,5081.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,Thai Airways International,9146.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,Thai Airways International,9146.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,Turkish Airlines,81.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:08:00+00:00,33.0,Turkish Airlines,81.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:19:00+00:00,44.0,Turkish Airlines,834.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:19:00+00:00,44.0,Turkish Airlines,834.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 15:53:00+00:00,18.0,TAP Air Portugal,8812.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 15:53:00+00:00,18.0,TAP Air Portugal,8812.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 15:53:00+00:00,18.0,Turkish Airlines,2422.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 15:53:00+00:00,18.0,Turkish Airlines,2422.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,IndiGo,4113.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,IndiGo,4113.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Gulf Air,6005.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Gulf Air,6005.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Miat - Mongolian Airlines,1171.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Miat - Mongolian Airlines,1171.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Thai Airways International,9004.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Thai Airways International,9004.0,15.56,51.0,1023.0,3.13,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Turkish Airlines,1939.0,17.23,52.0,1023.0,4.02,Clear,,
2025-10-29 18:00:00+03:00,2025-10-29 15:35:00+00:00,2025-10-29 16:17:00+00:00,42.0,Turkish Airlines,1939.0,15.56,51.0,1023.0,3.13,Clear,,
